order_id,customer_id,order_date,product_category,order_value,payment_mode
ORD2505,CUST405,2024-02-12,Electronics,18832,Card
ORD2506,CUST268,2024-01-08,Food,2969,COD
ORD2507,CUST267,2024-09-29,Food,2438,COD
ORD2508,CUST388,2024-12-11,Healthcare,8036,UPI
ORD2509,CUST173,2025-01-14,Automotive,13241,Card
ORD2510,CUST162,2024-09-02,Clothing,6448,UPI
ORD2511,CUST205,2025-01-22,Healthcare,1937,Card
ORD2512,CUST500,2024-12-30,Clothing,7604,UPI
ORD2513,CUST052,2024-01-04,Food,2145,UPI
ORD2514,CUST372,2024-05-22,Electronics,44446,UPI
ORD2515,CUST063,2025-06-27,Clothing,6728,Card
ORD2516,CUST385,2024-09-11,Clothing,4702,UPI
ORD2517,CUST317,2025-12-03,Automotive,17571,Net Banking
ORD2518,CUST264,2025-02-27,Automotive,8158,UPI
ORD2519,CUST002,2025-10-15,Clothing,1136,UPI
ORD2520,CUST325,2025-01-03,Electronics,26333,Net Banking
ORD2521,CUST348,2025-03-30,Furniture,22882,UPI
ORD2522,CUST249,2025-02-13,Automotive,22073,UPI
ORD2523,CUST407,2024-03-24,Clothing,4505,Card
ORD2524,CUST481,2025-05-02,Automotive,24921,UPI
ORD2525,CUST464,2024-04-12,Automotive,14611,UPI
ORD2526,CUST151,2025-09-13,Furniture,26328,UPI
ORD2527,CUST074,2025-06-16,Healthcare,13859,COD
ORD2528,CUST439,2025-05-31,Electronics,13379,Card
ORD2529,CUST255,2024-03-30,Clothing,7818,Card
ORD2530,CUST345,2025-07-15,Food,1188,Card
ORD2531,CUST459,2025-04-01,Electronics,36599,UPI
ORD2532,CUST340,2025-07-07,Furniture,10974,UPI
ORD2533,CUST109,2024-06-23,Automotive,24934,Net Banking
ORD2534,CUST046,2024-04-18,Food,619,UPI
ORD2535,CUST083,2024-11-30,Food,1648,UPI
ORD2536,CUST113,2024-09-20,Automotive,17607,UPI
ORD2537,CUST488,2025-11-17,Electronics,48612,UPI
ORD2538,CUST070,2025-07-01,Automotive,18120,COD
ORD2539,CUST047,2025-12-09,Clothing,2833,UPI
ORD2540,CUST478,2025-08-12,Healthcare,2059,Card
ORD2541,CUST330,2024-12-17,Food,2063,UPI
ORD2542,CUST335,2025-10-19,Healthcare,8159,COD
ORD2543,CUST414,2024-08-26,Furniture,11489,UPI
ORD2544,CUST060,2024-10-24,Electronics,12299,UPI
ORD2545,CUST046,2024-12-14,Automotive,21405,Net Banking
ORD2546,CUST480,2024-07-11,Automotive,5804,Net Banking
ORD2547,CUST294,2025-01-11,Furniture,13268,UPI
ORD2548,CUST489,2025-01-24,Healthcare,13073,UPI
ORD2549,CUST001,2024-11-14,Electronics,43670,UPI
ORD2550,CUST275,2024-07-13,Food,2235,UPI
ORD2551,CUST164,2025-01-08,Automotive,6138,UPI
ORD2552,CUST267,2025-11-10,Healthcare,10679,Card
ORD2553,CUST114,2024-04-19,Food,537,UPI
ORD2554,CUST276,2025-04-16,Clothing,2185,UPI
ORD2555,CUST418,2024-10-30,Furniture,19378,Card
ORD2556,CUST349,2025-04-11,Furniture,22708,COD
ORD2557,CUST146,2024-05-29,Automotive,23802,Card
ORD2558,CUST435,2025-12-20,Electronics,44248,UPI
ORD2559,CUST164,2024-11-12,Healthcare,12282,UPI
ORD2560,CUST064,2024-10-07,Automotive,20807,COD
ORD2561,CUST245,2025-10-08,Furniture,19220,UPI
ORD2562,CUST150,2025-12-22,Food,740,UPI
ORD2563,CUST415,2024-12-07,Furniture,26486,Card
ORD2564,CUST108,2024-08-18,Automotive,3722,Card
ORD2565,CUST473,2024-07-02,Food,2104,Card
ORD2566,CUST154,2025-11-06,Furniture,3706,UPI
ORD2567,CUST281,2025-02-05,Clothing,4460,UPI
ORD2568,CUST348,2025-04-29,Clothing,7207,COD
ORD2569,CUST201,2025-02-04,Electronics,39592,UPI
ORD2570,CUST373,2024-10-16,Clothing,6704,Card
ORD2571,CUST473,2024-07-18,Automotive,19957,Net Banking
ORD2572,CUST202,2024-04-09,Furniture,13597,Card
ORD2573,CUST386,2025-08-17,Electronics,24927,UPI
ORD2574,CUST235,2025-11-01,Furniture,21912,UPI
ORD2575,CUST071,2025-03-28,Automotive,17808,Card
ORD2576,CUST150,2024-05-28,Furniture,10147,COD
ORD2577,CUST412,2024-07-19,Automotive,23339,COD
ORD2578,CUST005,2025-01-05,Automotive,20863,UPI
ORD2579,CUST053,2025-11-25,Furniture,15338,UPI
ORD2580,CUST487,2025-03-13,Automotive,7512,COD
ORD2581,CUST475,2024-02-27,Electronics,28303,Net Banking
ORD2582,CUST499,2025-04-30,Furniture,4719,COD
ORD2583,CUST061,2025-06-11,Automotive,13091,UPI
ORD2584,CUST304,2025-03-20,Furniture,23544,Card
ORD2585,CUST370,2025-02-17,Furniture,4113,Net Banking
ORD2586,CUST061,2024-09-03,Food,2501,Card
ORD2587,CUST155,2025-12-05,Healthcare,3826,UPI
ORD2588,CUST335,2025-01-19,Automotive,23978,UPI
ORD2589,CUST338,2024-04-01,Food,2065,Card
ORD2590,CUST141,2025-10-09,Automotive,16585,UPI
ORD2591,CUST189,2024-01-12,Electronics,12643,Card
ORD2592,CUST043,2024-05-04,Food,2587,COD
ORD2593,CUST116,2024-01-24,Healthcare,10387,UPI
ORD2594,CUST294,2025-05-06,Clothing,6683,COD
ORD2595,CUST382,2024-04-06,Healthcare,3967,UPI
ORD2596,CUST197,2025-05-10,Automotive,16210,Card
ORD2597,CUST153,2025-08-08,Furniture,6258,COD
ORD2598,CUST167,2024-03-06,Automotive,19613,UPI
ORD2599,CUST095,2025-02-19,Automotive,2647,UPI
ORD2600,CUST202,2025-07-23,Healthcare,13836,UPI
ORD2601,CUST416,2025-06-26,Food,761,UPI
ORD2602,CUST266,2025-08-21,Healthcare,12694,Net Banking
ORD2603,CUST420,2025-10-29,Electronics,18596,COD
ORD2604,CUST495,2025-11-05,Electronics,16840,UPI
ORD2605,CUST442,2025-09-05,Automotive,7896,UPI
ORD2606,CUST003,2025-07-22,Food,1787,UPI
ORD2607,CUST063,2024-02-10,Furniture,21844,Net Banking
ORD2608,CUST106,2025-10-30,Furniture,5877,UPI
ORD2609,CUST288,2024-09-19,Electronics,10545,Card
ORD2610,CUST064,2025-06-02,Clothing,3978,Card
ORD2611,CUST495,2025-07-11,Furniture,16862,Card
ORD2612,CUST484,2025-11-04,Electronics,21275,UPI
ORD2613,CUST154,2024-02-17,Healthcare,13825,Net Banking
ORD2614,CUST151,2025-11-05,Healthcare,8289,UPI
ORD2615,CUST072,2025-08-13,Food,1781,UPI
ORD2616,CUST268,2024-12-26,Healthcare,9818,COD
ORD2617,CUST262,2024-08-02,Automotive,5244,Net Banking
ORD2618,CUST340,2024-02-15,Furniture,4203,UPI
ORD2619,CUST097,2024-05-25,Clothing,7820,UPI
ORD2620,CUST111,2024-05-17,Healthcare,10045,UPI
ORD2621,CUST111,2025-08-28,Clothing,3272,UPI
ORD2622,CUST066,2025-09-29,Food,804,UPI
ORD2623,CUST282,2024-09-18,Clothing,4127,UPI
ORD2624,CUST333,2024-06-16,Food,2368,Card
ORD2625,CUST043,2024-09-17,Automotive,15937,Net Banking
ORD2626,CUST482,2025-12-12,Furniture,20560,Card
ORD2627,CUST105,2024-03-13,Automotive,10827,Card
ORD2628,CUST325,2025-12-14,Automotive,8312,UPI
ORD2629,CUST366,2025-01-16,Healthcare,11769,COD
ORD2630,CUST332,2025-06-07,Healthcare,3687,COD
ORD2631,CUST215,2024-06-06,Clothing,7453,COD
ORD2632,CUST223,2025-01-23,Electronics,44558,COD
ORD2633,CUST127,2024-03-20,Clothing,2020,COD
ORD2634,CUST273,2024-04-22,Automotive,19968,Card
ORD2635,CUST209,2024-03-08,Clothing,6244,UPI
ORD2636,CUST046,2025-01-06,Clothing,7373,Card
ORD2637,CUST140,2024-05-29,Furniture,11966,Net Banking
ORD2638,CUST006,2024-04-10,Food,1410,Net Banking
ORD2639,CUST194,2024-04-17,Electronics,16516,Card
ORD2640,CUST270,2024-11-09,Healthcare,14456,UPI
ORD2641,CUST414,2025-05-16,Electronics,39665,UPI
ORD2642,CUST179,2025-12-18,Healthcare,5620,COD
ORD2643,CUST283,2024-10-04,Healthcare,2623,Card
ORD2644,CUST460,2024-02-19,Furniture,13420,Card
ORD2645,CUST485,2025-02-02,Furniture,14310,UPI
ORD2646,CUST413,2025-11-25,Healthcare,10038,UPI
ORD2647,CUST305,2025-02-16,Food,2926,COD
ORD2648,CUST066,2024-09-22,Electronics,50000,Card
ORD2649,CUST263,2025-12-31,Furniture,24547,Net Banking
ORD2650,CUST065,2024-05-26,Food,2824,Card
ORD2651,CUST377,2024-09-30,Electronics,46890,Card
ORD2652,CUST499,2025-01-14,Automotive,10162,UPI
ORD2653,CUST348,2025-09-15,Food,2375,Net Banking
ORD2654,CUST094,2025-03-25,Clothing,7541,UPI
ORD2655,CUST240,2025-05-29,Clothing,3259,UPI
ORD2656,CUST488,2025-03-14,Healthcare,12771,Card
ORD2657,CUST452,2024-08-22,Clothing,6207,COD
ORD2658,CUST440,2024-03-30,Clothing,4330,UPI
ORD2659,CUST395,2024-11-16,Electronics,46594,COD
ORD2660,CUST041,2024-03-19,Automotive,9865,UPI
ORD2661,CUST484,2024-04-05,Furniture,21851,UPI
ORD2662,CUST030,2024-03-27,Automotive,11366,UPI
ORD2663,CUST284,2025-05-19,Electronics,32786,UPI
ORD2664,CUST347,2025-06-04,Automotive,6470,Card
ORD2665,CUST246,2025-05-24,Healthcare,12225,UPI
ORD2666,CUST347,2025-06-29,Automotive,6085,Card
ORD2667,CUST208,2024-01-15,Healthcare,4115,COD
ORD2668,CUST467,2024-01-08,Automotive,15925,UPI
ORD2669,CUST360,2025-07-01,Automotive,13306,Net Banking
ORD2670,CUST126,2025-11-08,Healthcare,12207,UPI
ORD2671,CUST312,2024-02-13,Healthcare,8350,Card
ORD2672,CUST494,2024-06-21,Automotive,19154,UPI
ORD2673,CUST463,2024-08-18,Furniture,5461,UPI
ORD2674,CUST188,2024-05-16,Healthcare,6788,UPI
ORD2675,CUST488,2024-02-22,Food,2529,UPI
ORD2676,CUST195,2024-06-23,Clothing,1927,UPI
ORD2677,CUST174,2025-11-26,Furniture,20665,Card
ORD2678,CUST436,2024-04-30,Clothing,3450,COD
ORD2679,CUST248,2024-10-27,Clothing,2745,COD
ORD2680,CUST002,2025-10-08,Healthcare,7449,Card
ORD2681,CUST112,2024-11-08,Automotive,18892,UPI
ORD2682,CUST423,2024-02-06,Food,2499,UPI
ORD2683,CUST030,2024-12-30,Electronics,45339,UPI
ORD2684,CUST236,2024-12-02,Clothing,3899,UPI
ORD2685,CUST055,2024-01-06,Clothing,6918,Card
ORD2686,CUST096,2025-02-15,Clothing,1072,Card
ORD2687,CUST052,2025-03-17,Food,1309,UPI
ORD2688,CUST044,2025-06-25,Healthcare,3518,UPI
ORD2689,CUST211,2024-05-06,Food,528,COD
ORD2690,CUST080,2025-11-03,Clothing,2852,Net Banking
ORD2691,CUST241,2025-02-08,Clothing,3451,UPI
ORD2692,CUST187,2025-03-14,Furniture,20577,COD
ORD2693,CUST416,2024-10-02,Electronics,33742,COD
ORD2694,CUST337,2025-03-25,Furniture,7583,UPI
ORD2695,CUST182,2025-03-20,Electronics,28542,UPI
ORD2696,CUST453,2025-12-27,Furniture,6626,Card
ORD2697,CUST098,2024-10-18,Electronics,13760,COD
ORD2698,CUST203,2025-03-07,Automotive,12853,COD
ORD2699,CUST462,2024-02-02,Furniture,24830,UPI
ORD2700,CUST102,2025-05-05,Automotive,10709,UPI
ORD2701,CUST061,2025-03-07,Food,2753,Card
ORD2702,CUST254,2025-11-29,Automotive,6175,Card
ORD2703,CUST167,2025-02-13,Healthcare,12894,UPI
ORD2704,CUST473,2025-02-02,Furniture,6595,COD
ORD2705,CUST491,2024-04-20,Electronics,13265,Card
ORD2706,CUST080,2024-12-18,Healthcare,1223,COD
ORD2707,CUST393,2025-12-01,Furniture,4705,COD
ORD2708,CUST348,2024-12-16,Food,2945,Net Banking
ORD2709,CUST378,2024-01-09,Food,2466,UPI
ORD2710,CUST149,2024-10-15,Food,838,Card
ORD2711,CUST390,2025-03-15,Furniture,23237,UPI
ORD2712,CUST079,2025-06-07,Furniture,11174,Card
ORD2713,CUST144,2024-04-27,Clothing,6742,UPI
ORD2714,CUST127,2025-11-13,Food,1312,Card
ORD2715,CUST243,2025-12-24,Electronics,37920,UPI
ORD2716,CUST313,2024-07-04,Furniture,22372,UPI
ORD2717,CUST323,2025-10-11,Furniture,10516,UPI
ORD2718,CUST062,2024-05-15,Food,657,UPI
ORD2719,CUST141,2024-07-15,Furniture,16969,Net Banking
ORD2720,CUST010,2025-09-23,Furniture,5979,Net Banking
ORD2721,CUST443,2024-02-22,Food,2168,Card
ORD2722,CUST269,2024-11-09,Automotive,22752,UPI
ORD2723,CUST119,2024-08-15,Clothing,4490,UPI
ORD2724,CUST246,2024-03-03,Healthcare,7997,UPI
ORD2725,CUST330,2024-02-22,Clothing,1901,UPI
ORD2726,CUST138,2025-01-07,Clothing,3875,COD
ORD2727,CUST365,2025-03-04,Furniture,13480,UPI
ORD2728,CUST459,2024-02-18,Furniture,4339,UPI
ORD2729,CUST001,2024-02-23,Automotive,12539,UPI
ORD2730,CUST109,2024-10-19,Food,1647,UPI
ORD2731,CUST466,2025-09-13,Electronics,33239,Card
ORD2732,CUST095,2024-09-15,Food,1989,Card
ORD2733,CUST172,2024-11-07,Electronics,11349,UPI
ORD2734,CUST343,2024-01-14,Automotive,20080,UPI
ORD2735,CUST395,2024-05-13,Clothing,3953,UPI
ORD2736,CUST380,2025-01-05,Automotive,21297,UPI
ORD2737,CUST271,2025-09-11,Clothing,2951,UPI
ORD2738,CUST333,2024-10-09,Furniture,22147,COD
ORD2739,CUST197,2024-03-30,Electronics,13551,Card
ORD2740,CUST323,2025-09-08,Electronics,7689,Card
ORD2741,CUST301,2025-11-01,Furniture,9321,UPI
ORD2742,CUST361,2025-04-01,Electronics,9907,UPI
ORD2743,CUST483,2025-07-13,Healthcare,6618,Card
ORD2744,CUST155,2025-04-30,Furniture,20483,Card
ORD2745,CUST370,2024-06-06,Electronics,13377,Net Banking
ORD2746,CUST099,2025-03-04,Healthcare,12658,UPI
ORD2747,CUST130,2025-07-27,Clothing,3998,Card
ORD2748,CUST230,2025-10-06,Automotive,5847,UPI
ORD2749,CUST467,2025-03-22,Electronics,36642,COD
ORD2750,CUST215,2025-06-20,Healthcare,13957,Card
ORD2751,CUST012,2024-06-19,Healthcare,5491,Card
ORD2752,CUST357,2024-05-12,Clothing,1372,UPI
ORD2753,CUST490,2025-08-02,Electronics,17464,Card
ORD2754,CUST380,2025-02-11,Food,2680,UPI
ORD2755,CUST446,2025-06-09,Electronics,15847,UPI
ORD2756,CUST225,2025-06-05,Food,2803,UPI
ORD2757,CUST400,2025-02-03,Food,2987,Card
ORD2758,CUST140,2024-07-30,Furniture,3117,UPI
ORD2759,CUST082,2025-08-08,Furniture,22402,UPI
ORD2760,CUST357,2024-01-10,Healthcare,8461,COD
ORD2761,CUST258,2025-12-25,Automotive,19205,UPI
ORD2762,CUST133,2024-11-06,Furniture,12711,Card
ORD2763,CUST363,2024-10-01,Healthcare,2951,UPI
ORD2764,CUST088,2024-08-17,Electronics,39967,UPI
ORD2765,CUST122,2024-10-25,Electronics,46917,Net Banking
ORD2766,CUST076,2024-10-11,Furniture,11861,UPI
ORD2767,CUST448,2024-02-22,Automotive,10159,Card
ORD2768,CUST422,2024-08-03,Healthcare,2903,Card
ORD2769,CUST001,2025-10-26,Clothing,6182,Card
ORD2770,CUST310,2025-01-12,Clothing,1681,Card
ORD2771,CUST485,2025-12-23,Healthcare,5326,UPI
ORD2772,CUST370,2024-05-16,Food,1707,UPI
ORD2773,CUST167,2024-02-28,Automotive,2341,Net Banking
ORD2774,CUST422,2024-12-30,Furniture,26936,Card
ORD2775,CUST495,2024-10-13,Furniture,11388,COD
ORD2776,CUST498,2024-01-17,Healthcare,11769,COD
ORD2777,CUST445,2025-08-20,Electronics,30033,COD
ORD2778,CUST485,2025-10-31,Clothing,6130,Card
ORD2779,CUST325,2025-09-10,Healthcare,4377,UPI
ORD2780,CUST419,2025-03-28,Furniture,13625,Net Banking
ORD2781,CUST138,2024-07-27,Healthcare,11318,Card
ORD2782,CUST414,2025-02-08,Furniture,17616,UPI
ORD2783,CUST119,2025-03-20,Clothing,2215,COD
ORD2784,CUST462,2025-05-05,Electronics,37503,COD
ORD2785,CUST093,2025-04-15,Furniture,29725,Card
ORD2786,CUST442,2024-06-29,Furniture,21666,UPI
ORD2787,CUST252,2024-07-03,Automotive,11242,UPI
ORD2788,CUST011,2024-11-13,Furniture,8823,COD
ORD2789,CUST419,2025-02-07,Automotive,21917,COD
ORD2790,CUST097,2024-03-12,Furniture,5360,UPI
ORD2791,CUST219,2024-09-08,Food,2148,UPI
ORD2792,CUST052,2025-06-23,Furniture,26814,COD
ORD2793,CUST385,2024-01-13,Healthcare,2633,UPI
ORD2794,CUST194,2025-01-28,Electronics,12211,Card
ORD2795,CUST424,2024-01-14,Automotive,3433,COD
ORD2796,CUST068,2024-09-11,Electronics,22541,UPI
ORD2797,CUST074,2025-10-04,Healthcare,1221,Card
ORD2798,CUST406,2024-01-10,Electronics,40544,UPI
ORD2799,CUST377,2024-12-12,Automotive,4784,UPI
ORD2800,CUST104,2024-05-22,Food,2805,COD
ORD2801,CUST457,2025-03-30,Furniture,13072,UPI
ORD2802,CUST170,2025-05-05,Furniture,10989,COD
ORD2803,CUST029,2025-07-10,Automotive,10764,Card
ORD2804,CUST322,2025-07-10,Electronics,6389,UPI
ORD2805,CUST423,2024-02-15,Electronics,40693,UPI
ORD2806,CUST152,2024-04-15,Healthcare,14704,UPI
ORD2807,CUST213,2024-05-25,Electronics,19700,UPI
ORD2808,CUST013,2024-08-20,Food,2078,UPI
ORD2809,CUST076,2024-12-27,Automotive,11399,UPI
ORD2810,CUST116,2025-12-01,Food,960,Card
ORD2811,CUST252,2024-06-22,Electronics,19714,Net Banking
ORD2812,CUST053,2024-10-15,Clothing,1624,Card
ORD2813,CUST316,2024-12-07,Electronics,28625,Net Banking
ORD2814,CUST473,2024-03-27,Electronics,44616,UPI
ORD2815,CUST078,2024-07-01,Food,2672,UPI
ORD2816,CUST172,2025-09-06,Furniture,25263,Card
ORD2817,CUST218,2024-06-02,Automotive,24516,Card
ORD2818,CUST155,2025-10-01,Clothing,3853,UPI
ORD2819,CUST449,2024-04-16,Clothing,5089,COD
ORD2820,CUST339,2025-01-12,Clothing,7641,Net Banking
ORD2821,CUST465,2025-12-29,Electronics,5142,Card
ORD2822,CUST442,2024-06-01,Automotive,6803,UPI
ORD2823,CUST164,2024-05-31,Food,2329,Net Banking
ORD2824,CUST370,2025-05-04,Electronics,12416,Card
ORD2825,CUST296,2025-03-13,Automotive,11125,Net Banking
ORD2826,CUST075,2024-04-02,Clothing,2044,Net Banking
ORD2827,CUST094,2025-01-29,Clothing,3615,COD
ORD2828,CUST254,2025-03-10,Food,2195,Card
ORD2829,CUST309,2025-10-13,Clothing,2132,UPI
ORD2830,CUST411,2025-10-31,Furniture,15556,Card
ORD2831,CUST215,2025-07-16,Food,2706,Card
ORD2832,CUST274,2025-05-19,Healthcare,9785,Net Banking
ORD2833,CUST421,2024-08-23,Food,842,UPI
ORD2834,CUST298,2025-03-07,Healthcare,10467,UPI
ORD2835,CUST398,2025-12-11,Automotive,9187,COD
ORD2836,CUST360,2024-03-30,Furniture,14852,Net Banking
ORD2837,CUST002,2024-07-27,Electronics,28750,COD
ORD2838,CUST286,2025-04-30,Furniture,6609,Net Banking
ORD2839,CUST031,2024-12-23,Clothing,7952,Card
ORD2840,CUST435,2024-05-22,Clothing,4771,Card
ORD2841,CUST074,2025-07-18,Food,1493,COD
ORD2842,CUST108,2024-08-17,Electronics,14030,Card
ORD2843,CUST061,2025-12-13,Automotive,6688,Card
ORD2844,CUST194,2024-01-27,Automotive,15916,UPI
ORD2845,CUST191,2024-02-25,Automotive,5473,Card
ORD2846,CUST340,2025-08-18,Electronics,36249,Net Banking
ORD2847,CUST429,2025-08-31,Furniture,3989,UPI
ORD2848,CUST076,2025-01-09,Furniture,5588,UPI
ORD2849,CUST126,2024-03-19,Electronics,42301,UPI
ORD2850,CUST426,2025-03-02,Furniture,28081,UPI
ORD2851,CUST094,2025-04-26,Automotive,6591,UPI
ORD2852,CUST384,2025-06-24,Automotive,11814,UPI
ORD2853,CUST241,2025-02-25,Automotive,13053,COD
ORD2854,CUST228,2025-10-22,Automotive,2432,Card
ORD2855,CUST147,2024-04-23,Furniture,4966,UPI
ORD2856,CUST452,2025-10-19,Electronics,44595,UPI
ORD2857,CUST385,2024-06-26,Healthcare,3627,Card
ORD2858,CUST006,2025-02-09,Food,2360,UPI
ORD2859,CUST284,2025-12-29,Clothing,5686,COD
ORD2860,CUST257,2024-11-09,Automotive,9448,Card
ORD2861,CUST217,2024-06-09,Clothing,1753,Net Banking
ORD2862,CUST268,2025-01-21,Furniture,27351,UPI
ORD2863,CUST109,2025-02-14,Healthcare,1917,Card
ORD2864,CUST113,2025-02-05,Furniture,29951,UPI
ORD2865,CUST382,2025-07-26,Healthcare,14790,COD
ORD2866,CUST040,2025-12-10,Food,2455,Card
ORD2867,CUST161,2025-10-30,Automotive,15274,UPI
ORD2868,CUST424,2025-01-24,Furniture,4791,UPI
ORD2869,CUST412,2025-01-15,Automotive,15900,UPI
ORD2870,CUST100,2024-10-03,Electronics,11841,Card
ORD2871,CUST040,2025-01-06,Healthcare,13759,UPI
ORD2872,CUST434,2024-12-09,Electronics,20697,Card
ORD2873,CUST145,2024-06-15,Healthcare,2744,UPI
ORD2874,CUST034,2024-08-04,Healthcare,1179,Card
ORD2875,CUST388,2024-11-12,Furniture,21077,COD
ORD2876,CUST104,2025-10-15,Electronics,20750,Net Banking
ORD2877,CUST138,2024-03-28,Healthcare,10253,Net Banking
ORD2878,CUST023,2025-07-31,Food,687,UPI
ORD2879,CUST025,2024-11-18,Electronics,25224,UPI
ORD2880,CUST005,2024-12-31,Clothing,4261,Card
ORD2881,CUST257,2024-07-18,Clothing,7159,UPI
ORD2882,CUST201,2024-12-30,Furniture,26024,UPI
ORD2883,CUST346,2024-04-09,Clothing,4336,UPI
ORD2884,CUST460,2025-05-30,Electronics,37910,UPI
ORD2885,CUST414,2024-06-02,Electronics,43481,UPI
ORD2886,CUST408,2025-01-26,Food,2901,COD
ORD2887,CUST445,2024-02-08,Clothing,2320,UPI
ORD2888,CUST078,2025-11-29,Food,822,Card
ORD2889,CUST454,2025-10-02,Electronics,20176,UPI
ORD2890,CUST453,2024-08-08,Automotive,23437,Card
ORD2891,CUST073,2024-06-13,Healthcare,9459,UPI
ORD2892,CUST374,2025-09-15,Automotive,19147,COD
ORD2893,CUST477,2024-12-15,Food,1037,COD
ORD2894,CUST174,2024-10-24,Clothing,6107,UPI
ORD2895,CUST439,2025-03-17,Electronics,49752,COD
ORD2896,CUST199,2024-09-01,Furniture,23001,COD
ORD2897,CUST311,2024-03-17,Furniture,21576,COD
ORD2898,CUST322,2025-05-24,Electronics,5979,COD
ORD2899,CUST074,2024-11-12,Healthcare,14064,UPI
ORD2900,CUST401,2024-03-30,Food,885,Card
ORD2901,CUST233,2024-11-17,Furniture,12686,UPI
ORD2902,CUST083,2024-03-10,Clothing,5722,UPI
ORD2903,CUST187,2024-12-27,Electronics,9661,COD
ORD2904,CUST092,2025-12-28,Food,1556,UPI
ORD2905,CUST243,2024-09-19,Food,1075,Net Banking
ORD2906,CUST482,2024-05-06,Healthcare,8999,COD
ORD2907,CUST021,2025-01-07,Clothing,4284,COD
ORD2908,CUST210,2025-09-26,Automotive,6226,COD
ORD2909,CUST226,2025-01-10,Healthcare,14841,UPI
ORD2910,CUST320,2024-11-17,Clothing,1683,UPI
ORD2911,CUST350,2025-02-27,Healthcare,8374,UPI
ORD2912,CUST135,2025-11-29,Electronics,45672,UPI
ORD2913,CUST330,2024-02-28,Automotive,10022,UPI
ORD2914,CUST359,2025-07-28,Electronics,15129,UPI
ORD2915,CUST437,2024-04-17,Clothing,4078,Net Banking
ORD2916,CUST082,2025-08-06,Food,798,Card
ORD2917,CUST115,2025-02-01,Food,882,UPI
ORD2918,CUST179,2025-04-22,Food,2691,Card
ORD2919,CUST461,2025-04-21,Electronics,10624,UPI
ORD2920,CUST093,2024-04-20,Food,2274,UPI
ORD2921,CUST103,2025-02-15,Clothing,1528,Net Banking
ORD2922,CUST163,2024-12-16,Healthcare,8967,Card
ORD2923,CUST109,2025-12-20,Automotive,17604,Net Banking
ORD2924,CUST059,2024-10-12,Food,656,UPI
ORD2925,CUST280,2024-06-08,Food,1096,COD
ORD2926,CUST328,2024-08-06,Clothing,5654,Card
ORD2927,CUST017,2025-09-07,Food,755,Card
ORD2928,CUST480,2025-01-05,Food,2439,Card
ORD2929,CUST110,2024-02-25,Furniture,3751,COD
ORD2930,CUST488,2025-12-01,Food,1605,Card
ORD2931,CUST130,2025-10-12,Furniture,5739,Card
ORD2932,CUST073,2024-03-11,Clothing,4318,COD
ORD2933,CUST042,2024-11-01,Automotive,16792,Net Banking
ORD2934,CUST447,2025-03-05,Healthcare,4507,UPI
ORD2935,CUST343,2024-09-22,Furniture,4761,Net Banking
ORD2936,CUST048,2025-03-14,Clothing,7170,UPI
ORD2937,CUST153,2024-06-17,Furniture,14445,UPI
ORD2938,CUST483,2025-03-05,Food,2447,Card
ORD2939,CUST275,2025-12-06,Furniture,25829,COD
ORD2940,CUST224,2024-12-29,Automotive,20688,COD
ORD2941,CUST200,2024-01-11,Healthcare,13829,UPI
ORD2942,CUST458,2025-09-03,Furniture,5549,Card
ORD2943,CUST371,2025-11-14,Healthcare,11100,UPI
ORD2944,CUST075,2024-11-27,Automotive,12371,COD
ORD2945,CUST008,2024-06-03,Food,1104,COD
ORD2946,CUST256,2024-11-20,Electronics,49167,Card
ORD2947,CUST209,2024-09-26,Healthcare,12833,COD
ORD2948,CUST002,2025-04-06,Furniture,23784,Net Banking
ORD2949,CUST231,2025-10-16,Healthcare,2596,Card
ORD2950,CUST019,2024-08-11,Automotive,8149,UPI
ORD2951,CUST216,2025-12-14,Healthcare,13687,Card
ORD2952,CUST086,2025-09-07,Food,1385,Card
ORD2953,CUST179,2024-08-02,Furniture,25270,Card
ORD2954,CUST296,2024-01-15,Clothing,7666,UPI
ORD2955,CUST187,2024-01-17,Clothing,3514,COD
ORD2956,CUST258,2024-05-07,Automotive,18355,UPI
ORD2957,CUST333,2025-04-11,Food,2180,Card
ORD2958,CUST181,2024-12-26,Healthcare,7977,Card
ORD2959,CUST268,2024-12-09,Electronics,16522,Card
ORD2960,CUST235,2025-03-14,Clothing,2449,Card
ORD2961,CUST284,2025-09-01,Furniture,20785,UPI
ORD2962,CUST224,2025-01-25,Clothing,7922,UPI
ORD2963,CUST338,2025-12-06,Automotive,16335,Card
ORD2964,CUST325,2024-10-17,Automotive,22328,Card
ORD2965,CUST481,2024-04-11,Electronics,11803,UPI
ORD2966,CUST046,2025-10-27,Electronics,45387,Net Banking
ORD2967,CUST478,2025-02-25,Electronics,37532,Card
ORD2968,CUST384,2025-09-30,Healthcare,2633,Card
ORD2969,CUST325,2025-03-30,Healthcare,10522,COD
ORD2970,CUST413,2024-02-03,Automotive,11499,UPI
ORD2971,CUST437,2025-03-06,Furniture,10303,UPI
ORD2972,CUST398,2025-04-10,Healthcare,7243,Net Banking
ORD2973,CUST059,2024-07-19,Food,1009,Card
ORD2974,CUST180,2025-04-20,Food,2121,Card
ORD2975,CUST004,2025-01-18,Furniture,19631,COD
ORD2976,CUST146,2024-10-01,Automotive,10667,COD
